clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,decode_backend,cut_backend,run_id
25LDskObwqo_s0000528610_e0000533502,25LDskObwqo,528.61,533.502,4.892,1.0,1.0,2.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000528610_e0000533502.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000533602_e0000538238,25LDskObwqo,533.602,538.238,4.636,1.0,1.0,2.62,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000533602_e0000538238.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000539458_e0000543582,25LDskObwqo,539.458,543.582,4.124,1.0,1.0,2.8,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000539458_e0000543582.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000551266_e0000555358,25LDskObwqo,551.266,555.358,4.092,1.0,1.0,8.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000551266_e0000555358.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000561922_e0000564670,25LDskObwqo,561.922,564.67,2.748,1.0,1.0,6.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000561922_e0000564670.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000564898_e0000568094,25LDskObwqo,564.898,568.094,3.196,1.0,1.0,7.11,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000564898_e0000568094.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000568418_e0000572126,25LDskObwqo,568.418,572.126,3.708,1.0,1.0,6.99,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000568418_e0000572126.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000572450_e0000575582,25LDskObwqo,572.45,575.582,3.132,1.0,1.0,6.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000572450_e0000575582.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000575874_e0000578206,25LDskObwqo,575.874,578.206,2.332,1.0,1.0,7.73,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000575874_e0000578206.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000595650_e0000599710,25LDskObwqo,595.65,599.71,4.06,1.0,1.0,8.06,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000595650_e0000599710.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000599970_e0000603646,25LDskObwqo,599.97,603.646,3.676,1.0,1.0,8.06,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000599970_e0000603646.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000609282_e0000614046,25LDskObwqo,609.282,614.046,4.764,1.0,1.0,7.87,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000609282_e0000614046.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000621058_e0000623742,25LDskObwqo,621.058,623.742,2.684,1.0,1.0,6.0,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000621058_e0000623742.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000644738_e0000647230,25LDskObwqo,644.738,647.23,2.492,1.0,1.0,9.34,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000644738_e0000647230.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000647554_e0000653022,25LDskObwqo,647.554,653.022,5.468,1.0,1.0,9.76,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000647554_e0000653022.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000667586_e0000670142,25LDskObwqo,667.586,670.142,2.556,1.0,1.0,8.8,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000667586_e0000670142.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000688258_e0000690526,25LDskObwqo,688.258,690.526,2.268,1.0,1.0,10.58,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000688258_e0000690526.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000693026_e0000696606,25LDskObwqo,693.026,696.606,3.58,1.0,1.0,8.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000693026_e0000696606.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000705794_e0000708382,25LDskObwqo,705.794,708.382,2.588,1.0,1.0,8.98,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000705794_e0000708382.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000708578_e0000714622,25LDskObwqo,708.578,714.622,6.044,1.0,1.0,8.97,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000708578_e0000714622.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000735906_e0000740158,25LDskObwqo,735.906,740.158,4.252,1.0,1.0,2.79,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000735906_e0000740158.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000742498_e0000744638,25LDskObwqo,742.498,744.638,2.14,1.0,1.0,0.72,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000742498_e0000744638.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000744930_e0000748574,25LDskObwqo,744.93,748.574,3.644,1.0,1.0,1.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000744930_e0000748574.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000748706_e0000751102,25LDskObwqo,748.706,751.102,2.396,1.0,1.0,2.36,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000748706_e0000751102.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000751362_e0000753630,25LDskObwqo,751.362,753.63,2.268,1.0,1.0,3.39,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000751362_e0000753630.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000753826_e0000757374,25LDskObwqo,753.826,757.374,3.548,1.0,1.0,2.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000753826_e0000757374.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000798178_e0000800478,25LDskObwqo,798.178,800.478,2.3,1.0,1.0,9.2,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000798178_e0000800478.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000801154_e0000808446,25LDskObwqo,801.154,808.446,7.292,1.0,1.0,8.81,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000801154_e0000808446.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000880130_e0000884414,25LDskObwqo,880.13,884.414,4.284,1.0,1.0,5.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000880130_e0000884414.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000884546_e0000887390,25LDskObwqo,884.546,887.39,2.844,1.0,1.0,6.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000884546_e0000887390.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000887682_e0000891422,25LDskObwqo,887.682,891.422,3.74,1.0,1.0,4.91,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000887682_e0000891422.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000892930_e0000896254,25LDskObwqo,892.93,896.254,3.324,1.0,1.0,3.53,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000892930_e0000896254.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000896866_e0000903038,25LDskObwqo,896.866,903.038,6.172,1.0,1.0,1.63,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000896866_e0000903038.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000904834_e0000911358,25LDskObwqo,904.834,911.358,6.524,1.0,1.0,2.97,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000904834_e0000911358.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000911842_e0000914974,25LDskObwqo,911.842,914.974,3.132,1.0,1.0,3.89,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000911842_e0000914974.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000915106_e0000919102,25LDskObwqo,915.106,919.102,3.996,1.0,1.0,3.14,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000915106_e0000919102.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000926626_e0000933630,25LDskObwqo,926.626,933.63,7.004,1.0,1.0,10.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000926626_e0000933630.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000933826_e0000938558,25LDskObwqo,933.826,938.558,4.732,1.0,1.0,7.86,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000933826_e0000938558.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000938882_e0000941406,25LDskObwqo,938.882,941.406,2.524,1.0,1.0,8.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000938882_e0000941406.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000941634_e0000949502,25LDskObwqo,941.634,949.502,7.868,1.0,1.0,9.52,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000941634_e0000949502.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000949730_e0000954622,25LDskObwqo,949.73,954.622,4.892,1.0,1.0,9.88,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000949730_e0000954622.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000955234_e0000959870,25LDskObwqo,955.234,959.87,4.636,1.0,1.0,8.99,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000955234_e0000959870.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000960034_e0000963838,25LDskObwqo,960.034,963.838,3.804,1.0,1.0,10.38,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000960034_e0000963838.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000964322_e0000970590,25LDskObwqo,964.322,970.59,6.268,1.0,1.0,8.36,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000964322_e0000970590.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000970754_e0000972862,25LDskObwqo,970.754,972.862,2.108,1.0,1.0,10.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000970754_e0000972862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000978498_e0000981278,25LDskObwqo,978.498,981.278,2.78,1.0,1.0,10.78,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000978498_e0000981278.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000981410_e0000983454,25LDskObwqo,981.41,983.454,2.044,1.0,1.0,10.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000981410_e0000983454.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000985730_e0000989918,25LDskObwqo,985.73,989.918,4.188,1.0,1.0,11.26,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000985730_e0000989918.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000994882_e0000997150,25LDskObwqo,994.882,997.15,2.268,1.0,1.0,14.39,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000994882_e0000997150.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0000997378_e0001001086,25LDskObwqo,997.378,1001.086,3.708,1.0,1.0,11.9,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0000997378_e0001001086.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001002210_e0001004222,25LDskObwqo,1002.21,1004.222,2.012,1.0,1.0,8.9,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001002210_e0001004222.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001005410_e0001009246,25LDskObwqo,1005.41,1009.246,3.836,1.0,1.0,8.93,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001005410_e0001009246.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001009538_e0001014110,25LDskObwqo,1009.538,1014.11,4.572,1.0,1.0,6.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001009538_e0001014110.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001014338_e0001018110,25LDskObwqo,1014.338,1018.11,3.772,1.0,1.0,9.51,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001014338_e0001018110.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001026530_e0001029022,25LDskObwqo,1026.53,1029.022,2.492,1.0,1.0,8.5,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001026530_e0001029022.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001037442_e0001041694,25LDskObwqo,1037.442,1041.694,4.252,1.0,1.0,10.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001037442_e0001041694.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001045890_e0001047902,25LDskObwqo,1045.89,1047.902,2.012,1.0,1.0,8.14,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001045890_e0001047902.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001048162_e0001050878,25LDskObwqo,1048.162,1050.878,2.716,1.0,1.0,8.86,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001048162_e0001050878.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001053634_e0001056318,25LDskObwqo,1053.634,1056.318,2.684,1.0,1.0,10.35,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001053634_e0001056318.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001056802_e0001059614,25LDskObwqo,1056.802,1059.614,2.812,1.0,1.0,7.66,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001056802_e0001059614.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001071746_e0001075230,25LDskObwqo,1071.746,1075.23,3.484,1.0,1.0,9.37,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001071746_e0001075230.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001075426_e0001079262,25LDskObwqo,1075.426,1079.262,3.836,1.0,1.0,8.1,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001075426_e0001079262.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001081090_e0001085374,25LDskObwqo,1081.09,1085.374,4.284,1.0,1.0,8.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001081090_e0001085374.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001087298_e0001089566,25LDskObwqo,1087.298,1089.566,2.268,1.0,1.0,11.35,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001087298_e0001089566.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001089922_e0001091998,25LDskObwqo,1089.922,1091.998,2.076,1.0,1.0,12.86,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001089922_e0001091998.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001094914_e0001097182,25LDskObwqo,1094.914,1097.182,2.268,1.0,1.0,13.1,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001094914_e0001097182.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001097346_e0001101150,25LDskObwqo,1097.346,1101.15,3.804,1.0,1.0,10.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001097346_e0001101150.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001101250_e0001103870,25LDskObwqo,1101.25,1103.87,2.62,1.0,1.0,9.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001101250_e0001103870.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001104130_e0001107902,25LDskObwqo,1104.13,1107.902,3.772,1.0,1.0,8.44,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001104130_e0001107902.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
25LDskObwqo_s0001148738_e0001152062,25LDskObwqo,1148.738,1152.062,3.324,1.0,1.0,4.03,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/25LDskObwqo_s0001148738_e0001152062.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000016578_e0000022206,2A2WBpeuVNw,16.578,22.206,5.628,1.0,1.0,6.52,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000016578_e0000022206.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000026594_e0000029662,2A2WBpeuVNw,26.594,29.662,3.068,1.0,1.0,7.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000026594_e0000029662.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000043010_e0000045758,2A2WBpeuVNw,43.01,45.758,2.748,1.0,1.0,6.98,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000043010_e0000045758.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000092706_e0000095262,2A2WBpeuVNw,92.706,95.262,2.556,1.0,1.0,4.82,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000092706_e0000095262.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000099138_e0000103134,2A2WBpeuVNw,99.138,103.134,3.996,1.0,1.0,6.82,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000099138_e0000103134.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000117890_e0000122890,2A2WBpeuVNw,117.89,122.89,5.0,1.0,1.0,7.88,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000117890_e0000122890.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000157282_e0000162282,2A2WBpeuVNw,157.282,162.282,5.0,1.0,1.0,8.01,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000157282_e0000162282.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000170338_e0000172670,2A2WBpeuVNw,170.338,172.67,2.332,1.0,1.0,6.51,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000170338_e0000172670.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000176706_e0000179742,2A2WBpeuVNw,176.706,179.742,3.036,1.0,1.0,6.01,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000176706_e0000179742.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000198338_e0000203338,2A2WBpeuVNw,198.338,203.338,5.0,1.0,1.0,7.02,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000198338_e0000203338.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000213122_e0000215294,2A2WBpeuVNw,213.122,215.294,2.172,1.0,1.0,5.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000213122_e0000215294.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000242722_e0000244862,2A2WBpeuVNw,242.722,244.862,2.14,1.0,1.0,6.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000242722_e0000244862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000263746_e0000265950,2A2WBpeuVNw,263.746,265.95,2.204,1.0,1.0,5.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000263746_e0000265950.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000270722_e0000273918,2A2WBpeuVNw,270.722,273.918,3.196,1.0,1.0,7.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000270722_e0000273918.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000274146_e0000278462,2A2WBpeuVNw,274.146,278.462,4.316,1.0,1.0,6.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000274146_e0000278462.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000284066_e0000287550,2A2WBpeuVNw,284.066,287.55,3.484,1.0,1.0,6.55,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000284066_e0000287550.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000294562_e0000298910,2A2WBpeuVNw,294.562,298.91,4.348,1.0,1.0,6.58,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000294562_e0000298910.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000299074_e0000304958,2A2WBpeuVNw,299.074,304.958,5.884,1.0,1.0,8.48,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000299074_e0000304958.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000316002_e0000318494,2A2WBpeuVNw,316.002,318.494,2.492,1.0,1.0,9.55,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000316002_e0000318494.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000332866_e0000334910,2A2WBpeuVNw,332.866,334.91,2.044,1.0,1.0,9.21,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000332866_e0000334910.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000335170_e0000340670,2A2WBpeuVNw,335.17,340.67,5.5,1.0,1.0,8.79,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000335170_e0000340670.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000343650_e0000346014,2A2WBpeuVNw,343.65,346.014,2.364,1.0,1.0,9.49,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000343650_e0000346014.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
2A2WBpeuVNw_s0000353890_e0000356606,2A2WBpeuVNw,353.89,356.606,2.716,1.0,1.0,7.85,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/2A2WBpeuVNw_s0000353890_e0000356606.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
