clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
Be0_77S0AyQ_clip0009_t00125,Be0_77S0AyQ,125.666,128.446,2.78,1.0,1.0,7.52,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0009_t00125.mp4
Be0_77S0AyQ_clip0010_t00144,Be0_77S0AyQ,144.61,150.238,5.628,1.0,1.0,7.81,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0010_t00144.mp4
Be0_77S0AyQ_clip0011_t00155,Be0_77S0AyQ,155.586,158.622,3.036,1.0,1.0,7.57,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0011_t00155.mp4
Be0_77S0AyQ_clip0012_t00158,Be0_77S0AyQ,158.754,161.374,2.62,1.0,1.0,8.17,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0012_t00158.mp4
Be0_77S0AyQ_clip0013_t00191,Be0_77S0AyQ,191.458,194.75,3.292,1.0,1.0,8.52,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0013_t00191.mp4
Be0_77S0AyQ_clip0014_t00195,Be0_77S0AyQ,195.01,197.086,2.076,1.0,1.0,6.01,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0014_t00195.mp4
Be0_77S0AyQ_clip0015_t00197,Be0_77S0AyQ,197.954,201.118,3.164,1.0,1.0,5.37,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0015_t00197.mp4
Be0_77S0AyQ_clip0016_t00216,Be0_77S0AyQ,216.322,218.846,2.524,1.0,1.0,8.09,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0016_t00216.mp4
Be0_77S0AyQ_clip0017_t00227,Be0_77S0AyQ,227.97,231.006,3.036,1.0,1.0,8.34,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0017_t00227.mp4
Be0_77S0AyQ_clip0018_t00231,Be0_77S0AyQ,231.394,234.974,3.58,1.0,1.0,8.31,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0018_t00231.mp4
Be0_77S0AyQ_clip0019_t00235,Be0_77S0AyQ,235.618,238.878,3.26,1.0,1.0,10.36,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0019_t00235.mp4
Be0_77S0AyQ_clip0020_t00243,Be0_77S0AyQ,243.97,248.97,5.0,1.0,1.0,9.61,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0020_t00243.mp4
Be0_77S0AyQ_clip0021_t00262,Be0_77S0AyQ,262.082,266.142,4.06,1.0,1.0,8.21,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0021_t00262.mp4
Be0_77S0AyQ_clip0022_t00274,Be0_77S0AyQ,274.05,277.534,3.484,1.0,1.0,8.31,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0022_t00274.mp4
Be0_77S0AyQ_clip0023_t00277,Be0_77S0AyQ,277.666,280.094,2.428,1.0,1.0,8.88,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0023_t00277.mp4
Be0_77S0AyQ_clip0024_t00300,Be0_77S0AyQ,300.482,303.55,3.068,1.0,1.0,7.66,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0024_t00300.mp4
Be0_77S0AyQ_clip0025_t00303,Be0_77S0AyQ,303.874,306.494,2.62,1.0,1.0,9.2,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0025_t00303.mp4
Be0_77S0AyQ_clip0026_t00318,Be0_77S0AyQ,318.21,321.886,3.676,1.0,1.0,8.48,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0026_t00318.mp4
Be0_77S0AyQ_clip0027_t00329,Be0_77S0AyQ,329.57,332.126,2.556,1.0,1.0,5.16,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0027_t00329.mp4
Be0_77S0AyQ_clip0028_t00340,Be0_77S0AyQ,340.482,344.798,4.316,1.0,1.0,8.75,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0028_t00340.mp4
Be0_77S0AyQ_clip0029_t00350,Be0_77S0AyQ,350.498,352.51,2.012,1.0,1.0,8.41,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0029_t00350.mp4
Be0_77S0AyQ_clip0030_t00366,Be0_77S0AyQ,366.466,369.79,3.324,1.0,1.0,7.59,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0030_t00366.mp4
Be0_77S0AyQ_clip0031_t00379,Be0_77S0AyQ,379.906,384.19,4.284,1.0,1.0,6.68,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0031_t00379.mp4
Be0_77S0AyQ_clip0032_t00402,Be0_77S0AyQ,402.562,404.926,2.364,1.0,1.0,8.21,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0032_t00402.mp4
Be0_77S0AyQ_clip0033_t00420,Be0_77S0AyQ,420.994,423.006,2.012,1.0,1.0,6.23,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0033_t00420.mp4
Be0_77S0AyQ_clip0034_t00424,Be0_77S0AyQ,424.61,427.806,3.196,1.0,1.0,8.78,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0034_t00424.mp4
Be0_77S0AyQ_clip0035_t00470,Be0_77S0AyQ,470.658,475.678,5.02,1.0,1.0,7.74,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0035_t00470.mp4
Be0_77S0AyQ_clip0036_t00477,Be0_77S0AyQ,477.378,479.646,2.268,1.0,1.0,9.47,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0036_t00477.mp4
Be0_77S0AyQ_clip0037_t00506,Be0_77S0AyQ,506.498,508.638,2.14,1.0,1.0,7.67,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0037_t00506.mp4
Be0_77S0AyQ_clip0038_t00516,Be0_77S0AyQ,516.066,518.526,2.46,1.0,1.0,7.29,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0038_t00516.mp4
Be0_77S0AyQ_clip0039_t00522,Be0_77S0AyQ,522.818,526.43,3.612,1.0,1.0,8.93,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0039_t00522.mp4
Be0_77S0AyQ_clip0040_t00526,Be0_77S0AyQ,526.562,529.47,2.908,1.0,1.0,8.12,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0040_t00526.mp4
Be0_77S0AyQ_clip0041_t00533,Be0_77S0AyQ,533.538,537.054,3.516,1.0,1.0,7.42,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0041_t00533.mp4
Be0_77S0AyQ_clip0042_t00537,Be0_77S0AyQ,537.602,540.158,2.556,1.0,1.0,7.81,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0042_t00537.mp4
Be0_77S0AyQ_clip0043_t00547,Be0_77S0AyQ,547.426,549.726,2.3,1.0,1.0,6.99,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0043_t00547.mp4
Be0_77S0AyQ_clip0044_t00552,Be0_77S0AyQ,552.962,555.742,2.78,1.0,1.0,9.17,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0044_t00552.mp4
Be0_77S0AyQ_clip0045_t00559,Be0_77S0AyQ,559.522,561.758,2.236,1.0,1.0,7.43,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0045_t00559.mp4
Be0_77S0AyQ_clip0046_t00601,Be0_77S0AyQ,601.442,603.71,2.268,1.0,1.0,10.51,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0046_t00601.mp4
Be0_77S0AyQ_clip0047_t00605,Be0_77S0AyQ,605.122,607.582,2.46,1.0,1.0,9.71,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0047_t00605.mp4
Be0_77S0AyQ_clip0048_t00621,Be0_77S0AyQ,621.154,624.734,3.58,1.0,1.0,8.61,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0048_t00621.mp4
Be0_77S0AyQ_clip0049_t00630,Be0_77S0AyQ,630.722,633.854,3.132,1.0,1.0,8.65,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0049_t00630.mp4
Be0_77S0AyQ_clip0050_t00637,Be0_77S0AyQ,637.218,639.55,2.332,1.0,1.0,9.9,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0050_t00637.mp4
Be0_77S0AyQ_clip0051_t00640,Be0_77S0AyQ,640.194,643.87,3.676,1.0,1.0,8.97,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0051_t00640.mp4
Be0_77S0AyQ_clip0052_t00648,Be0_77S0AyQ,648.002,654.11,6.108,1.0,1.0,9.86,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0052_t00648.mp4
Be0_77S0AyQ_clip0053_t00656,Be0_77S0AyQ,656.642,661.886,5.244,1.0,1.0,9.49,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0053_t00656.mp4
Be0_77S0AyQ_clip0054_t00664,Be0_77S0AyQ,664.418,672.254,7.836,1.0,1.0,8.8,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0054_t00664.mp4
Be0_77S0AyQ_clip0055_t00680,Be0_77S0AyQ,680.066,682.974,2.908,1.0,1.0,8.47,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0055_t00680.mp4
Be0_77S0AyQ_clip0056_t00693,Be0_77S0AyQ,693.986,700.19,6.204,1.0,1.0,8.18,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0056_t00693.mp4
Be0_77S0AyQ_clip0057_t00700,Be0_77S0AyQ,700.29,704.638,4.348,1.0,1.0,7.44,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0057_t00700.mp4
Be0_77S0AyQ_clip0058_t00713,Be0_77S0AyQ,713.826,717.214,3.388,0.75,1.0,8.29,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0058_t00713.mp4
Be0_77S0AyQ_clip0059_t00718,Be0_77S0AyQ,718.53,722.046,3.516,1.0,1.0,7.23,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0059_t00718.mp4
Be0_77S0AyQ_clip0060_t00725,Be0_77S0AyQ,725.154,727.646,2.492,1.0,1.0,6.65,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0060_t00725.mp4
