clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta
TuPDzdbwAYY_clip0003_t00043,TuPDzdbwAYY,43.042,45.278,2.236,1.0,1.0,8.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0003_t00043.mp4,tier1,1
TuPDzdbwAYY_clip0004_t00049,TuPDzdbwAYY,49.474,51.838,2.364,1.0,1.0,8.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0004_t00049.mp4,tier1,1
TuPDzdbwAYY_clip0005_t00056,TuPDzdbwAYY,56.93,60.638,3.708,1.0,1.0,7.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0005_t00056.mp4,tier1,1
TuPDzdbwAYY_clip0006_t00086,TuPDzdbwAYY,86.946,89.342,2.396,1.0,1.0,8.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0006_t00086.mp4,tier1,1
TuPDzdbwAYY_clip0007_t00097,TuPDzdbwAYY,97.378,99.582,2.204,1.0,1.0,8.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0007_t00097.mp4,tier1,1
TuPDzdbwAYY_clip0008_t00108,TuPDzdbwAYY,108.386,110.75,2.364,1.0,1.0,8.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0008_t00108.mp4,tier1,1
TuPDzdbwAYY_clip0009_t00118,TuPDzdbwAYY,118.722,126.846,8.124,0.75,1.0,2.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0009_t00118.mp4,tier1,1
TuPDzdbwAYY_clip0010_t00139,TuPDzdbwAYY,139.906,145.79,5.884,0.833,1.0,2.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0010_t00139.mp4,tier1,1
TuPDzdbwAYY_clip0011_t00150,TuPDzdbwAYY,150.562,154.078,3.516,1.0,1.0,1.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0011_t00150.mp4,tier1,1
TuPDzdbwAYY_clip0012_t00198,TuPDzdbwAYY,198.21,201.566,3.356,1.0,1.0,3.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0012_t00198.mp4,tier1,1
TuPDzdbwAYY_clip0013_t00243,TuPDzdbwAYY,243.138,249.022,5.884,0.833,1.0,2.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0013_t00243.mp4,tier1,1
TuPDzdbwAYY_clip0014_t00250,TuPDzdbwAYY,250.722,253.406,2.684,1.0,1.0,3.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0014_t00250.mp4,tier1,1
TuPDzdbwAYY_clip0015_t00253,TuPDzdbwAYY,253.57,257.438,3.868,1.0,1.0,2.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0015_t00253.mp4,tier1,1
TuPDzdbwAYY_clip0016_t00258,TuPDzdbwAYY,258.242,260.478,2.236,1.0,1.0,3.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0016_t00258.mp4,tier1,1
TuPDzdbwAYY_clip0017_t00260,TuPDzdbwAYY,260.834,266.014,5.18,1.0,1.0,2.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0017_t00260.mp4,tier1,1
TuPDzdbwAYY_clip0018_t00269,TuPDzdbwAYY,269.41,272.19,2.78,1.0,1.0,8.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0018_t00269.mp4,tier1,1
TuPDzdbwAYY_clip0019_t00272,TuPDzdbwAYY,272.546,278.046,5.5,1.0,1.0,8.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0019_t00272.mp4,tier1,1
TuPDzdbwAYY_clip0020_t00278,TuPDzdbwAYY,278.338,282.718,4.38,1.0,1.0,8.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0020_t00278.mp4,tier1,1
TuPDzdbwAYY_clip0021_t00283,TuPDzdbwAYY,283.138,285.278,2.14,1.0,1.0,7.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0021_t00283.mp4,tier1,1
TuPDzdbwAYY_clip0022_t00285,TuPDzdbwAYY,285.89,288.062,2.172,1.0,1.0,8.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0022_t00285.mp4,tier1,1
TuPDzdbwAYY_clip0023_t00290,TuPDzdbwAYY,290.274,295.262,4.988,1.0,1.0,8.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0023_t00290.mp4,tier1,1
okygVjgD02Y_clip0000_t00009,okygVjgD02Y,9.602,13.79,4.188,1.0,1.0,8.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0000_t00009.mp4,tier1,1
okygVjgD02Y_clip0001_t00016,okygVjgD02Y,16.29,18.686,2.396,1.0,1.0,9.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0001_t00016.mp4,tier1,1
okygVjgD02Y_clip0002_t00025,okygVjgD02Y,25.73,29.63,3.9,1.0,1.0,8.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0002_t00025.mp4,tier1,1
okygVjgD02Y_clip0003_t00031,okygVjgD02Y,31.714,37.246,5.532,1.0,1.0,7.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0003_t00031.mp4,tier1,1
okygVjgD02Y_clip0004_t00037,okygVjgD02Y,37.57,40.446,2.876,1.0,1.0,8.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0004_t00037.mp4,tier1,1
okygVjgD02Y_clip0005_t00044,okygVjgD02Y,44.77,47.294,2.524,1.0,1.0,9.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0005_t00044.mp4,tier1,1
okygVjgD02Y_clip0006_t00056,okygVjgD02Y,56.45,59.646,3.196,1.0,1.0,7.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0006_t00056.mp4,tier1,1
okygVjgD02Y_clip0007_t00060,okygVjgD02Y,60.386,64.158,3.772,1.0,1.0,7.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0007_t00060.mp4,tier1,1
okygVjgD02Y_clip0008_t00071,okygVjgD02Y,71.362,75.294,3.932,1.0,1.0,7.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0008_t00071.mp4,tier1,1
okygVjgD02Y_clip0009_t00076,okygVjgD02Y,76.834,79.038,2.204,1.0,1.0,6.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0009_t00076.mp4,tier1,1
okygVjgD02Y_clip0010_t00079,okygVjgD02Y,79.458,83.39,3.932,1.0,1.0,7.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0010_t00079.mp4,tier1,1
okygVjgD02Y_clip0011_t00086,okygVjgD02Y,86.242,91.166,4.924,1.0,1.0,8.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0011_t00086.mp4,tier1,1
okygVjgD02Y_clip0012_t00093,okygVjgD02Y,93.922,96.574,2.652,1.0,1.0,7.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0012_t00093.mp4,tier1,1
okygVjgD02Y_clip0013_t00096,okygVjgD02Y,96.674,99.358,2.684,1.0,1.0,6.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0013_t00096.mp4,tier1,1
okygVjgD02Y_clip0014_t00106,okygVjgD02Y,106.53,109.022,2.492,1.0,1.0,7.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0014_t00106.mp4,tier1,1
okygVjgD02Y_clip0015_t00109,okygVjgD02Y,109.314,111.71,2.396,1.0,1.0,8.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0015_t00109.mp4,tier1,1
okygVjgD02Y_clip0016_t00112,okygVjgD02Y,112.354,115.454,3.1,1.0,1.0,7.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0016_t00112.mp4,tier1,1
okygVjgD02Y_clip0017_t00115,okygVjgD02Y,115.714,119.518,3.804,1.0,1.0,8.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0017_t00115.mp4,tier1,1
okygVjgD02Y_clip0018_t00121,okygVjgD02Y,121.73,123.998,2.268,1.0,1.0,5.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0018_t00121.mp4,tier1,1
okygVjgD02Y_clip0019_t00124,okygVjgD02Y,124.162,128.414,4.252,1.0,1.0,8.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0019_t00124.mp4,tier1,1
okygVjgD02Y_clip0020_t00128,okygVjgD02Y,128.994,133.054,4.06,1.0,1.0,8.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0020_t00128.mp4,tier1,1
okygVjgD02Y_clip0021_t00133,okygVjgD02Y,133.218,135.71,2.492,1.0,1.0,7.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0021_t00133.mp4,tier1,1
okygVjgD02Y_clip0022_t00139,okygVjgD02Y,139.874,144.638,4.764,1.0,1.0,8.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0022_t00139.mp4,tier1,1
okygVjgD02Y_clip0023_t00153,okygVjgD02Y,153.154,157.086,3.932,1.0,1.0,6.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0023_t00153.mp4,tier1,1
okygVjgD02Y_clip0024_t00157,okygVjgD02Y,157.282,169.214,11.932,1.0,1.0,6.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0024_t00157.mp4,tier1,1
okygVjgD02Y_clip0025_t00172,okygVjgD02Y,172.546,176.158,3.612,1.0,1.0,4.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0025_t00172.mp4,tier1,1
okygVjgD02Y_clip0026_t00178,okygVjgD02Y,178.37,180.734,2.364,1.0,1.0,5.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0026_t00178.mp4,tier1,1
okygVjgD02Y_clip0027_t00181,okygVjgD02Y,181.378,184.35,2.972,1.0,1.0,3.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0027_t00181.mp4,tier1,1
okygVjgD02Y_clip0028_t00196,okygVjgD02Y,196.162,198.686,2.524,1.0,1.0,4.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0028_t00196.mp4,tier1,1
okygVjgD02Y_clip0029_t00204,okygVjgD02Y,204.098,207.902,3.804,1.0,1.0,3.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0029_t00204.mp4,tier1,1
okygVjgD02Y_clip0030_t00214,okygVjgD02Y,214.146,216.99,2.844,1.0,1.0,3.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0030_t00214.mp4,tier1,1
okygVjgD02Y_clip0031_t00223,okygVjgD02Y,223.042,226.11,3.068,1.0,1.0,4.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0031_t00223.mp4,tier1,1
okygVjgD02Y_clip0032_t00235,okygVjgD02Y,235.298,237.47,2.172,1.0,1.0,6.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0032_t00235.mp4,tier1,1
okygVjgD02Y_clip0033_t00241,okygVjgD02Y,241.282,243.966,2.684,1.0,1.0,3.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0033_t00241.mp4,tier1,1
okygVjgD02Y_clip0034_t00271,okygVjgD02Y,271.202,273.502,2.3,1.0,1.0,3.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0034_t00271.mp4,tier1,1
okygVjgD02Y_clip0035_t00278,okygVjgD02Y,278.53,283.53,5.0,1.0,1.0,5.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0035_t00278.mp4,tier1,1
okygVjgD02Y_clip0036_t00282,okygVjgD02Y,282.53,287.53,5.0,1.0,1.0,4.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0036_t00282.mp4,tier1,1
okygVjgD02Y_clip0037_t00286,okygVjgD02Y,286.53,291.53,5.0,1.0,1.0,5.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0037_t00286.mp4,tier1,1
okygVjgD02Y_clip0038_t00290,okygVjgD02Y,290.53,295.53,5.0,1.0,1.0,5.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0038_t00290.mp4,tier1,1
okygVjgD02Y_clip0039_t00301,okygVjgD02Y,301.09,303.518,2.428,1.0,1.0,5.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0039_t00301.mp4,tier1,1
okygVjgD02Y_clip0040_t00306,okygVjgD02Y,306.69,310.078,3.388,1.0,1.0,4.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0040_t00306.mp4,tier1,1
okygVjgD02Y_clip0041_t00311,okygVjgD02Y,311.906,314.782,2.876,1.0,1.0,5.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0041_t00311.mp4,tier1,1
okygVjgD02Y_clip0042_t00315,okygVjgD02Y,315.426,320.222,4.796,1.0,1.0,5.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0042_t00315.mp4,tier1,1
okygVjgD02Y_clip0043_t00328,okygVjgD02Y,328.61,331.198,2.588,1.0,1.0,6.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0043_t00328.mp4,tier1,1
okygVjgD02Y_clip0044_t00355,okygVjgD02Y,355.426,359.038,3.612,1.0,1.0,6.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0044_t00355.mp4,tier1,1
okygVjgD02Y_clip0045_t00367,okygVjgD02Y,367.842,370.302,2.46,1.0,1.0,4.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0045_t00367.mp4,tier1,1
okygVjgD02Y_clip0046_t00378,okygVjgD02Y,378.338,381.022,2.684,1.0,1.0,4.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0046_t00378.mp4,tier1,1
okygVjgD02Y_clip0047_t00406,okygVjgD02Y,406.786,408.798,2.012,1.0,1.0,4.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0047_t00406.mp4,tier1,1
okygVjgD02Y_clip0048_t00417,okygVjgD02Y,417.25,419.838,2.588,1.0,1.0,5.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0048_t00417.mp4,tier1,1
okygVjgD02Y_clip0049_t00432,okygVjgD02Y,432.514,435.038,2.524,1.0,1.0,5.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0049_t00432.mp4,tier1,1
okygVjgD02Y_clip0050_t00442,okygVjgD02Y,442.722,444.926,2.204,1.0,1.0,4.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0050_t00442.mp4,tier1,1
okygVjgD02Y_clip0051_t00447,okygVjgD02Y,447.042,449.502,2.46,1.0,1.0,5.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0051_t00447.mp4,tier1,1
okygVjgD02Y_clip0052_t00465,okygVjgD02Y,465.218,467.902,2.684,1.0,1.0,2.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0052_t00465.mp4,tier1,1
okygVjgD02Y_clip0053_t00478,okygVjgD02Y,478.338,480.542,2.204,1.0,1.0,3.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0053_t00478.mp4,tier1,1
okygVjgD02Y_clip0054_t00499,okygVjgD02Y,499.202,501.566,2.364,1.0,1.0,5.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0054_t00499.mp4,tier1,1
okygVjgD02Y_clip0055_t00505,okygVjgD02Y,505.058,507.998,2.94,1.0,1.0,4.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0055_t00505.mp4,tier1,1
okygVjgD02Y_clip0056_t00528,okygVjgD02Y,528.578,533.47,4.892,1.0,1.0,3.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0056_t00528.mp4,tier1,1
okygVjgD02Y_clip0057_t00539,okygVjgD02Y,539.778,543.102,3.324,1.0,1.0,5.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\okygVjgD02Y_clip0057_t00539.mp4,tier1,1
ouCPqISuqAU_clip0000_t00001,ouCPqISuqAU,1.282,4.574,3.292,1.0,1.0,-1.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0000_t00001.mp4,tier1,1
ouCPqISuqAU_clip0001_t00007,ouCPqISuqAU,7.81,13.79,5.98,1.0,1.0,-3.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0001_t00007.mp4,tier1,1
ouCPqISuqAU_clip0002_t00013,ouCPqISuqAU,13.89,15.998,2.108,1.0,1.0,-7.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0002_t00013.mp4,tier1,1
ouCPqISuqAU_clip0003_t00016,ouCPqISuqAU,16.13,21.13,5.0,1.0,1.0,-8.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0003_t00016.mp4,tier1,1
ouCPqISuqAU_clip0004_t00020,ouCPqISuqAU,20.13,25.13,5.0,1.0,1.0,-6.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0004_t00020.mp4,tier1,1
ouCPqISuqAU_clip0005_t00024,ouCPqISuqAU,24.13,29.13,5.0,1.0,1.0,-7.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0005_t00024.mp4,tier1,1
ouCPqISuqAU_clip0006_t00028,ouCPqISuqAU,28.13,31.742,3.612,1.0,1.0,-3.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0006_t00028.mp4,tier1,1
ouCPqISuqAU_clip0007_t00031,ouCPqISuqAU,31.874,35.262,3.388,1.0,1.0,-9.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0007_t00031.mp4,tier1,1
ouCPqISuqAU_clip0008_t00035,ouCPqISuqAU,35.458,37.598,2.14,1.0,1.0,-4.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0008_t00035.mp4,tier1,1
ouCPqISuqAU_clip0009_t00037,ouCPqISuqAU,37.73,46.366,8.636,1.0,1.0,-8.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0009_t00037.mp4,tier1,1
ouCPqISuqAU_clip0010_t00065,ouCPqISuqAU,65.794,68.222,2.428,1.0,1.0,-8.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0010_t00065.mp4,tier1,1
ouCPqISuqAU_clip0011_t00068,ouCPqISuqAU,68.354,70.366,2.012,1.0,1.0,-11.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0011_t00068.mp4,tier1,1
ouCPqISuqAU_clip0012_t00070,ouCPqISuqAU,70.498,79.774,9.276,1.0,1.0,-7.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0012_t00070.mp4,tier1,1
ouCPqISuqAU_clip0013_t00079,ouCPqISuqAU,79.938,89.022,9.084,1.0,1.0,-8.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0013_t00079.mp4,tier1,1
ouCPqISuqAU_clip0014_t00090,ouCPqISuqAU,90.114,93.182,3.068,1.0,1.0,-10.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0014_t00090.mp4,tier1,1
ouCPqISuqAU_clip0015_t00093,ouCPqISuqAU,93.378,97.31,3.932,1.0,1.0,-7.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0015_t00093.mp4,tier1,1
